id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline,release_year,release_month
571,The Birds,1963-03-28,['Horror'],English,7.5,3565.0,18.724,"Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.",2500000.0,['Alfred J. Hitchcock Productions'],11500000.0,119.0,"...and remember, the next scream you hear may be your own!",1963,03
1678,Godzilla,1954-11-03,"['Thriller', 'Horror', 'Science Fiction']",Japanese,7.6,765.0,18.717,"Japan is thrown into a panic after several ships are sunk near Odo Island. An expedition to the island led by Dr. Yemani soon discover something far more devastating than imagined in the form of a 50 meter tall monster whom the natives call Gojira. Now the monster begins a rampage that threatens to destroy not only Japan, but the rest of the world as well.",900000.0,"['TOHO', 'Toho Film (Eiga) Co. Ltd.']",2250000.0,96.0,"Godzilla, a weapon of science, a great battle of wonder and terror!",1954,11
267193,Grimsby,2016-02-24,"['Action', 'Comedy']",English,5.9,2083.0,18.714,"Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.",35000000.0,"['Working Title Films', 'Columbia Pictures', 'Sony Pictures Releasing', 'Big Talk Productions', 'Four by Two Films', 'LStar Capital', 'Village Roadshow Pictures', 'Sony Pictures', 'Blue Sky Films']",27979040.0,83.0,Behind every hero is an embarrassing sibling,2016,02
2207,16 Blocks,2006-03-01,"['Action', 'Adventure', 'Crime', 'Thriller']",English,6.4,1738.0,18.707,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.",55000000.0,"['Alcon Entertainment', 'EFO Films', 'Cheyenne Enterprises', 'Equity Pictures Medienfonds GmbH & Co. KG III', '16 Block Productions', ""The Donners' Company"", 'Millennium Media', 'Nu Image', 'ContentFilm']",65664721.0,102.0,1 witness… 118 minutes…,2006,03
599,Sunset Boulevard,1950-08-10,['Drama'],English,8.4,2237.0,18.705,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,1752000.0,['Paramount'],5000000.0,110.0,A Hollywood Story.,1950,08
33408,The Crush,1993-04-02,"['Drama', 'Thriller']",English,6.5,420.0,18.691,A precocious and obsessive teenager develops a crush on a naive writer with harrowing consequences.,6000000.0,"['Morgan Creek', 'Warner Bros. Pictures']",13609396.0,89.0,He thought it was just a crush. He was dead wrong.,1993,04
9392,The Descent,2005-07-08,"['Adventure', 'Horror']",English,7.0,3378.0,18.691,"After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other.",3500000.0,"['Pathé', 'Celador Films', 'Northmen Productions']",57130027.0,99.0,Scream your last breath.,2005,07
3131,Gangs of New York,2002-12-14,"['Drama', 'History', 'Crime']",English,7.3,5951.0,18.69,"In 1863, Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",100000000.0,"['Miramax', 'Initial Entertainment Group', 'Alberto Grimaldi Productions', 'Touchstone Pictures']",193772504.0,168.0,America was born in the streets.,2002,12
916,Bullitt,1968-10-17,"['Action', 'Crime', 'Drama', 'Thriller']",English,7.1,939.0,18.689,"Senator Walter Chalmers is aiming to take down mob boss Pete Ross with the help of testimony from the criminal's hothead brother Johnny, who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt. When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.",5500000.0,"['Solar Productions', 'Warner Bros-Seven Arts']",42300873.0,113.0,"There are bad cops, good cops - and then there's Bullitt.",1968,10
1955,The Elephant Man,1980-10-09,"['Drama', 'History']",English,8.1,3051.0,18.676,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",5000000.0,"['Brooksfilms', 'Paramount']",26010864.0,124.0,I am not an animal! I am a human being! I … am … a man!,1980,10
19824,Van Wilder: Freshman Year,2009-06-02,['Comedy'],English,5.4,294.0,18.675,"It is freshman year at Coolidge College and Van Wilder is ready to party. To his dismay, all the girls have taken a vow of chastity and the dean rules the school. Van embarks on a crusade to land the campus hottie, Kaitlin, and liberate his school from sexual oppression and party dysfunction.",6000000.0,"['Tapestry Films', 'Starz Media', 'Paramount Famous Productions']",20543.0,100.0,The man. The myth. The beginning.,2009,06
18764,Twin Dragons,1992-01-15,"['Comedy', 'Action']",cn,6.7,318.0,18.673,"Twins, separated at birth, end up as a Hong Kong gangster and a New York concert pianist. When the pianist travels to Hong Kong for a concert, the two inevitably get mistaken for each other.",10000000.0,"['Hong Kong Film Directors Guild', 'Golden Way Films Ltd.', 'Paragon Films Ltd.', 'Orange Sky Golden Harvest']",8332431.0,104.0,Twice the action!,1992,01
11587,The Exorcist III,1990-08-17,"['Horror', 'Mystery']",English,6.2,612.0,18.673,"Fifteen years after the original film, the philosophical Lieutenant William F. Kinderman is investigating a baffling series of murders on Georgetown that all contain the hallmarks of The Gemini, a deceased serial killer. His investigation eventually leads him to a catatonic patient in a psychiatric hospital who has recently started to speak, claiming he is The Gemini and detailing the murders, but bears a striking resemblance to Father Damien Karras.",9300000.0,['Morgan Creek'],39024251.0,110.0,Do you dare walk these steps again?,1990,08
245,About a Boy,2002-04-26,"['Drama', 'Comedy', 'Romance']",English,6.7,1999.0,18.669,"Will Freeman is a good-looking, smooth-talking bachelor whose primary goal in life is avoiding any kind of responsibility. But when he invents an imaginary son in order to meet attractive single moms, Will gets a hilarious lesson about life from a bright, but hopelessly geeky 12-year-old named Marcus. Now, as Will struggles to teach Marcus the art of being cool, Marcus teaches Will that you're never too old to grow up.",27000000.0,"['Universal Pictures', 'StudioCanal', 'Working Title Films', 'Tribeca Productions']",129000000.0,101.0,Growing up has nothing to do with age.,2002,04
11077,Problem Child,1990-07-27,"['Comedy', 'Family']",English,6.0,715.0,18.663,"Ben Healy and his social climbing wife Flo adopt fun-loving seven year old Junior. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares.",10000000.0,"['Universal Pictures', 'Imagine Entertainment']",72000000.0,81.0,Attila the Hun. Ivan the Terrible. Al Capone. They were all seven once.,1990,07
10633,In the Heat of the Night,1967-08-02,"['Crime', 'Drama', 'Mystery', 'Thriller']",English,7.7,884.0,18.657,"African-American Philadelphia police detective Virgil Tibbs is arrested on suspicion of murder by Bill Gillespie, the racist police chief of tiny Sparta, Mississippi. After Tibbs proves not only his own innocence but that of another man, he joins forces with Gillespie to track down the real killer. Their investigation takes them through every social level of the town, with Tibbs making enemies as well as unlikely friends as he hunts for the truth.",2000000.0,"['United Artists', 'The Mirisch Company']",27379978.0,109.0,They got a murder on their hands. They don’t know what to do with it.,1967,08
9885,Wolf Creek,2005-09-16,"['Horror', 'Thriller']",English,6.2,979.0,18.656,"Stranded backpackers in remote Australia fall prey to a murderous bushman, who offers to fix their car, then takes them captive.",1000000.0,"['Dimension Films', 'Australian Film Finance Corporation', 'South Australian Film Corporation', '403 Productions', 'True Crime Channel', 'Mushroom Pictures']",30894796.0,104.0,The thrill is in the hunt.,2005,09
9705,Swordfish,2001-06-07,"['Action', 'Crime', 'Thriller']",English,6.2,2376.0,18.653,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",102000000.0,"['Village Roadshow Pictures', 'Silver Pictures', 'Jonathan Krane Group', 'NPV Entertainment', 'Warner Bros. Pictures']",147080413.0,99.0,Log On. Hack In. Go Anywhere. Get Everything.,2001,06
480105,47 Meters Down: Uncaged,2019-08-15,"['Horror', 'Drama', 'Adventure']",English,5.7,1230.0,18.635,"Four teenage girls go on a diving adventure to explore a submerged Mayan city. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly great white sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",12000000.0,"['The Fyzz', 'Lionsgate']",47582563.0,90.0,Fear runs deep.,2019,08
83666,Moonrise Kingdom,2012-05-16,"['Comedy', 'Drama', 'Romance']",English,7.7,5333.0,18.626,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",16000000.0,"['Focus Features', 'Scott Rudin Productions', 'Indian Paintbrush', 'American Empirical Pictures']",68263166.0,94.0,A tormenting and surprising story of children and adults during the stormy days of the summer of 1965.,2012,05
22971,Dear John,2010-02-04,"['Drama', 'Romance', 'War']",English,6.8,3870.0,18.626,"While Sergeant John Tyree is home on two weeks leave from Germany, he meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off a pier. John eventually falls in love with Savannah, who promises to write to him until he returns from overseas.",25000000.0,"['Screen Gems', 'Relativity Media', 'Mandate International', 'Temple Hill Entertainment']",114977104.0,108.0,Love brought them together. Will fate tear them apart?,2010,02
11868,Dracula,1958-05-22,['Horror'],English,7.3,498.0,18.619,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",104880.0,['Hammer Film Productions'],3500000.0,82.0,Who will his bride be tonight?,1958,05
11298,The Howling,1981-01-21,['Horror'],English,6.6,649.0,18.616,"After a bizarre and near fatal encounter with a serial killer, a newswoman is sent to a rehabilitation center whose inhabitants may not be what they seem.",1000000.0,"['AVCO Embassy Pictures', 'International Film Investors', 'Wescom Productions']",17985893.0,91.0,Imagine your worst fear a reality,1981,01
9331,Clear and Present Danger,1994-08-03,"['Action', 'Drama', 'Thriller']",English,6.6,1280.0,18.613,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,62000000.0,"['Paramount', 'Mace Neufeld Productions']",215887717.0,141.0,The war of drugs would lead him to the war of power.,1994,08
